time,x,y,z,u,w
9.4,0.06717703406719434,0.011307850919163679,0.00817247704650659,2.2153239674967728e-5,0.00022372027050330065
9.5,0.06626387231098853,0.011254461507359233,0.007446803682020807,2.3262568860478862e-5,0.0002323550710201667
9.6,0.0662212029078225,0.011407909964626822,0.006772650700243293,1.9792029829535912e-5,0.00026121519412263076
9.7,0.06633126942996807,0.011601304699639334,0.00618338753480144,1.9116605822612587e-5,0.0002530504347406127
9.8,0.066502321437645,0.011783061432596371,0.005683523629113829,1.8900700915416838e-5,0.0002177890099081338
9.9,0.06666720091025938,0.011751710196641554,0.00524881767487846,1.5452857123188665e-5,0.00021035655882408434
10.0,0.06667279721970933,0.011703593336032948,0.004870893688091464,1.5843988549581285e-5,0.00021405916183810932
10.1,0.06636701428113786,0.011715143952020743,0.004564589669415581,1.6538635400532072e-5,0.00022704358186256964
10.2,0.0663649522581065,0.011850003625177455,0.004293141356243265,1.5176673678247061e-5,0.00023415846826777356
10.3,0.0666695855868886,0.012111503040467026,0.004067361448762491,1.5101999176916959e-5,0.0002487438508198301
10.4,0.06722277206649097,0.01239561316109932,0.0038691899694577184,1.1328829584829335e-5,0.0002644831719043609
10.5,0.06792668224375269,0.012585499083946822,0.0037022791373313947,1.2215567668577715e-5,0.00027475614601349087
10.6,0.06820708910240539,0.012709765810189797,0.003567128326904032,1.1921694858345243e-5,0.00022561517539716486
10.7,0.0675076922763796,0.01244853753020564,0.0034375330507759637,1.3722772537621078e-5,0.00019558616269501396
10.8,0.0665375379493263,0.012008903923712549,0.0033199671825692224,1.478121835617812e-5,0.00018090805308370716
10.9,0.06546728145408588,0.011580186010167231,0.0032065447208676286,1.5641655454281527e-5,0.00018229877593715728
11.0,0.06411174354708245,0.011247671479776821,0.0030953797968913776,1.5048782328369628e-5,0.0002219545025605265
11.1,0.06319387149751107,0.011216623839580945,0.0029931607856107222,1.420939069637043e-5,0.000257304025603862
11.2,0.06265911054509787,0.011454626515450322,0.0029006922091528295,1.5318437969566848e-5,0.0002375135923754667
11.3,0.06256750062798092,0.0116507191401109,0.00282477915367208,1.4138690310830004e-5,0.00022392528872853574
11.4,0.06254392056044365,0.011804376798022796,0.0027578964168384103,1.3673227848751301e-5,0.00023988127010195925
11.5,0.06321444788485533,0.011968674455621525,0.002696794799074027,1.3723502851260159e-5,0.0002059381156008593
11.6,0.06306510202027615,0.01180977394621199,0.00264233188323641,1.4060488650392708e-5,0.00018955852835833206
11.7,0.06266894978600451,0.011531451670221708,0.0026058407877640605,1.3303788396723119e-5,0.00018593511548510306
11.8,0.06197292166754927,0.011308408636908714,0.0025753189394649057,1.233967649784762e-5,0.00020088628870564292
11.9,0.061050681691437306,0.011128229656940518,0.0025435382685269556,1.113889645088215e-5,0.0002093796532459915
12.0,0.06022113506897773,0.011158339185292628,0.0025165785501578344,9.801332870152252e-6,0.00022298691327621046
12.1,0.05946932496308359,0.011255926807079888,0.002496296003371534,9.684742718932747e-6,0.0002150407925888471
12.2,0.058318926802217584,0.011168385900348365,0.002484777232433456,8.947569110212055e-6,0.00019980112029405108
12.3,0.057550752496468204,0.011081642523333525,0.0024681215145952277,8.253154218977778e-6,0.00019216742132530576
12.4,0.057124102319161915,0.01096631105786299,0.00245397761196178,8.645996050404453e-6,0.00019291370660777312
12.5,0.057052618300462564,0.01083766724638671,0.002462360128959709,8.459092968964053e-6,0.00017817671748692523
12.6,0.057075499903072646,0.01068864313621701,0.002461230047700321,8.003761666803509e-6,0.0001741197841098008
12.7,0.05739830796555592,0.010546203791052868,0.002460962609370646,8.368100325604829e-6,0.0002007010554329303
12.8,0.05778399032629083,0.010517002002036415,0.0024574843666646503,8.494043092475133e-6,0.00021331478614660003
12.9,0.05840792029685643,0.01061195400260268,0.0024511808594377157,8.578043129960547e-6,0.00022897744503290996
13.0,0.05938976504181729,0.010823662705444407,0.002447545741464579,9.000265642115154e-6,0.00020924895786037404
13.1,0.06012345215267315,0.010795698274573141,0.002447604841726317,8.773364349570368e-6,0.0001963764071770157
13.2,0.06028304463259003,0.010572194360829965,0.002445819069672079,9.109713228049827e-6,0.0001811852926309804
13.3,0.060238460676411004,0.010307660448903178,0.002439858569510329,1.0100431359822607e-5,0.00015403901618781112
13.4,0.060183321491968436,0.010064742038381185,0.002424000679448531,1.0176110480150365e-5,0.00017381173820306314
13.5,0.060037785337717836,0.009933300735273846,0.0024073823299739588,1.044142228009797e-5,0.0001826880851295812
13.6,0.060019412585834944,0.009800786724143296,0.002383319766193083,1.1038188968122102e-5,0.00018728003164776596
13.7,0.06039439787517966,0.009829971463905206,0.00236218584175836,1.1136456080536247e-5,0.00017997386641511895
13.8,0.06073772073644608,0.00973406865845051,0.002343243071244235,1.0465660213486588e-5,0.00017848180959357136
13.9,0.060963436503756574,0.00967653404442887,0.0023158738271336697,1.0553246894105389e-5,0.00021481282637666706
14.0,0.061356955679482184,0.009712991918217664,0.002291933336676151,9.547004243251186e-6,0.0001964493563060948
14.1,0.06163130683649126,0.00969270711706617,0.002270332919780443,9.090586746207104e-6,0.00018563615609556753
14.2,0.06161822697829873,0.009608819165560166,0.0022563619798451106,8.445804371907014e-6,0.00019429718789061448
14.3,0.06169637450792775,0.009616745694387896,0.0022479904366411274,8.062064244475523e-6,0.00019206573812225247
14.4,0.06250577233585744,0.009812141584058283,0.002237811545681785,7.674886243360963e-6,0.00020755906612934544
14.5,0.06358801419434684,0.010144283633936612,0.0022380221858359114,7.701831989291129e-6,0.00020620637240137944
14.6,0.06451495846892769,0.01047581401458771,0.0022466345009078408,7.553721361409418e-6,0.00022622708478168345
14.7,0.06507262793518556,0.010763336103509257,0.0022665174038691144,8.146877760876151e-6,0.0002227392983643234
14.8,0.06557837928704136,0.011009419850609095,0.0022922828283346405,8.077118802005494e-6,0.00022162992106788588
14.9,0.06624670133452501,0.011283477526065115,0.0023122924426889763,7.77367733098547e-6,0.00023777920135751722
15.0,0.06711328407378632,0.011627274369196826,0.002344117463550613,7.3069717298534254e-6,0.0002290841725914144
15.1,0.06784662436952922,0.011914700083383467,0.0023741934032231915,7.740442043268013e-6,0.00023627765421272055
15.2,0.06828928075842895,0.012096029554949555,0.002413988572544143,6.9748813465293835e-6,0.00020786837330451127
15.3,0.06819625985895178,0.012200684506527325,0.00245270632794521,7.266766579426877e-6,0.00023642819265160708
15.4,0.0679021761448847,0.012208423235569912,0.0024940944796464,8.48777746762585e-6,0.00021809532870879309
15.5,0.0675370150621458,0.012125965583237294,0.002533355466812709,8.473825102298272e-6,0.00019182024617903927
15.6,0.06665892927576612,0.011781421579026062,0.0025653215640541785,8.924500442314073e-6,0.00018231830060941933
15.7,0.06555360728057762,0.011419400768896035,0.0025901623801693223,9.422796566146142e-6,0.00016301526265066014
15.8,0.06464568169326365,0.011015016877652497,0.0025994503227418963,8.430314326769229e-6,0.00016315651289301926
15.9,0.0640641712898967,0.010725420464590756,0.002597679603525523,8.89385542190626e-6,0.00016317746836363824
16.0,0.06371113892297732,0.010419863100359984,0.0025820448010153876,9.715085655310301e-6,0.00016603421643008782
16.1,0.06447498628021685,0.01024724940949868,0.002563198662264026,9.08771421922007e-6,0.00018150234388284158
16.2,0.0653738468160457,0.010194011078496164,0.002548123517352272,8.079796781638622e-6,0.0002053983823504952
16.3,0.06635289693660221,0.010319663462105909,0.0025330259985569276,6.871312286786472e-6,0.00022345659658616735
16.4,0.06716791599701954,0.01047354201458173,0.002525138226027195,7.022001683557811e-6,0.00021107899454816018
16.5,0.0679847189572004,0.010648893005155844,0.0025193814825940895,7.842489409554689e-6,0.0001920234487281774
16.6,0.06823541936493324,0.010677655477896002,0.0025168039770194616,7.781158415027826e-6,0.0001995022074651502
16.7,0.06838592978134617,0.010748967570601451,0.002510473489717177,8.239692634013893e-6,0.00019452123024999847
16.8,0.0683974387247514,0.010792539597313366,0.0025055002641770135,9.026302425620043e-6,0.00019842486015240123
16.9,0.06788294841082476,0.010668871455761399,0.002502249755215581,8.13397429563693e-6,0.00017727518369510135
17.0,0.0669025576417729,0.010420344210137855,0.0025066381894291736,7.130399160667163e-6,0.00016308494787230338
17.1,0.06596511623844468,0.010082545669070724,0.0025014663798990935,6.730047357223674e-6,0.00016391950693176382
17.2,0.06493632158309999,0.009819193888545652,0.0024805555427412375,6.501029542020149e-6,0.00016550970318501298
17.3,0.0640878722811835,0.009572572661795866,0.002453151333985459,6.958615385246332e-6,0.0001530562301266534
17.4,0.06301349508565068,0.009209324095729077,0.002421731422148343,6.695692223517405e-6,0.00015465872738782682
17.5,0.06212447137716875,0.00890968691033377,0.0023894911465546643,7.0728923797608415e-6,0.00015684655414134962
17.6,0.0613699814836025,0.008621949413533751,0.0023504908249347895,7.875930609828073e-6,0.00015078183080757346
17.7,0.06069982327142217,0.00834058818778674,0.002306821690911351,8.25550910009327e-6,0.00014056215817089197
17.8,0.06017666662484133,0.008107713552973465,0.0022641102574986792,8.90334332363249e-6,0.000139222185011301
17.9,0.05984685077445421,0.008063983959000138,0.0022208858310104555,8.589555838995521e-6,0.00013977774058951961
18.0,0.05935581948885341,0.008024863679795002,0.002171914760972426,1.1348057368648344e-5,0.00013560426888538902
18.1,0.058965330222138714,0.007989365464958757,0.0021298617384802342,1.1229604122475412e-5,0.00014487454548202367
18.2,0.05832294540715165,0.007899373597705293,0.0020958887749051042,1.1742858978756438e-5,0.0001447927003620233
18.3,0.05750325562528854,0.007764786069646641,0.002065648461344569,1.1885659247065631e-5,0.00016286963794868788
18.4,0.05693510352745257,0.007770811708743635,0.002039399771200523,1.1878391947141921e-5,0.00016785480325863406
18.5,0.05654298500751072,0.007874198325034085,0.0020129396453536443,1.0745121352240266e-5,0.00016835222158957417
18.6,0.056434387982631035,0.007968495051921274,0.001984322127605208,9.493184094660401e-6,0.0001569654562928282
18.7,0.056638984513080456,0.00788052886454432,0.001956040201481352,1.0330834216381072e-5,0.00013444789608704842
18.8,0.05696185721544835,0.007688132646433979,0.001926256769612034,1.0651815451045745e-5,0.00013122128583232173
18.9,0.05759868285816794,0.00760176120845949,0.0019034580447167947,9.546861744660278e-6,0.00015249827060228991
19.0,0.05847565751863201,0.0076703253807055135,0.0018719384145554315,9.836567999574379e-6,0.0001647972083298949
19.1,0.0593070597515974,0.00785060078755565,0.001850185164936077,9.723259328045171e-6,0.00015641854743457162
19.2,0.059735258591615395,0.00794957700893576,0.0018405071790413828,8.860649635482637e-6,0.00015070646478300867
19.3,0.05995287260224941,0.007978261295593805,0.0018287890417005778,9.551765104449743e-6,0.00014013192895850438
19.4,0.06001345776825244,0.007911241392181642,0.0018231078363570602,9.973728706137415e-6,0.0001337741148912023
19.5,0.05964178365098043,0.007799585553038155,0.001818033798322555,1.0953629322633305e-5,0.00014663282095466753
19.6,0.05934114672386012,0.007741930382658717,0.00180830861623731,9.00747535388363e-6,0.00014933398331116058
19.7,0.05911351268751598,0.007769973513451168,0.0018007855157405267,8.812241826927132e-6,0.00017335004385705285
19.8,0.059172712565116144,0.0077972451787043495,0.0017946501128072215,9.67447315334576e-6,0.00016322101629013711
19.9,0.059256922798306785,0.00774876583420253,0.0017874289018553343,1.0398440557440024e-5,0.00017437257979123957
20.0,0.05937631756597501,0.007761916092430858,0.0017757271730389481,9.582750504497112e-6,0.0001562166263305766
20.1,0.05970165910555388,0.007827017364304278,0.0017655976723497814,9.0262464447524e-6,0.00017021388171048734
20.2,0.05973333463828203,0.007940639028157156,0.001758955484368877,8.293612002384305e-6,0.00015444449943064715
20.3,0.05966501806261737,0.008014721956636578,0.001759548194798768,9.39092573778611e-6,0.00017346342856664734
20.4,0.05968064642008137,0.008304551302529588,0.0017559202232502972,8.432323837866059e-6,0.0001922766815615532
20.5,0.059817891414810115,0.008598385645045477,0.0017605413727122875,8.216386543189583e-6,0.00019279071109201185
20.6,0.06036910282051516,0.008964099061245227,0.0017702770550176506,8.489698593261784e-6,0.00022767932221753236
20.7,0.06091236348775173,0.009333711668180117,0.00178269383589521,8.297376861329876e-6,0.00020430215657342085
20.8,0.06072283907436163,0.0094178247536439,0.0017946904242343586,8.029403635715862e-6,0.00017920383321357562
20.9,0.06044510864353549,0.009427338887467605,0.0018120296919554959,8.934919162712265e-6,0.00016712520147936345
21.0,0.05999515452824011,0.00943463321196743,0.0018273249980777892,8.312482048198314e-6,0.00018453533974139742
21.1,0.0593096012507227,0.009478132288635486,0.0018413891599076166,7.622735530276507e-6,0.00016485595878317402
21.2,0.05826443299735268,0.009310346319352151,0.0018570721059705886,7.68722183461073e-6,0.00015199037819458452
21.3,0.05729785878530622,0.009050050387085737,0.001872051113815251,7.651618184578992e-6,0.00014424463272071886
21.4,0.056632297538180235,0.008808069360564478,0.0018738847398967952,7.71459975070707e-6,0.00015184017322163325
21.5,0.05628451672178217,0.008729830347186116,0.001882080253189648,8.626691404538753e-6,0.0001559468574650772
21.6,0.05618061088806212,0.008631613682166493,0.001886600554334104,7.4838967130078705e-6,0.00014820050521858262
21.7,0.05622466793094558,0.00845509750010038,0.0018892088776603197,7.670449602461043e-6,0.00013631455301715741
21.8,0.056433398472005514,0.008216369225956774,0.001889428386650266,6.703503042164027e-6,0.00013423964834331927
21.9,0.05689812974208265,0.00802773916755227,0.0018878381832613943,7.4200053877063385e-6,0.00013280983145147026
22.0,0.0576578724538015,0.007987941037237649,0.0018880871113529983,8.003531092290142e-6,0.00014776362492153433
22.1,0.05838557898239104,0.007986248341282722,0.0018810123328886715,7.678658134112644e-6,0.00014892088433922704
22.2,0.05910244687826551,0.0080078668048228,0.001878590862445096,8.236984947616165e-6,0.00014778218480731415
22.3,0.05954712430670035,0.00794155896756258,0.0018833490000985673,9.304903966006026e-6,0.00015394873192793726
22.4,0.05981767896060683,0.00801399243632134,0.0018839575976660886,9.35308589332845e-6,0.0001710328551466698
22.5,0.06011108508602826,0.008214799214776872,0.0018858424404475515,8.432205360664873e-6,0.00019266616988194448
22.6,0.06025110125301696,0.008336158980230117,0.0018866858982292687,8.835397175692924e-6,0.00017342777472549985
22.7,0.06024417394706193,0.008454086744757472,0.001891026326608776,9.527792944336897e-6,0.00020024710940036802
22.8,0.06039064448189178,0.00867081070406277,0.0018947453782570908,9.876162851237857e-6,0.00020722241562222743
22.9,0.0606524018367578,0.008861697396896974,0.0018974758810067186,9.642628362333696e-6,0.00020340841525265006
23.0,0.060955101093725685,0.009042082009106528,0.0019051585670331259,9.89725044198563e-6,0.00018595029194327733
23.1,0.06108759902141489,0.009171913597425483,0.0019121506903597746,1.0134991798171537e-5,0.00018852364484384576
23.2,0.06126605224794137,0.009376063220488418,0.0019200966849183803,9.714556755472665e-6,0.0001799775406124023
23.3,0.061711961015548066,0.009524315992297992,0.001928622100287522,1.001096214180073e-5,0.0001875797108834442
23.4,0.06217976555869437,0.009542722941273672,0.0019373953789138692,1.003635334536192e-5,0.0001684052856297838
23.5,0.06252220492880561,0.009397475285476716,0.0019450786544686456,8.639112846561456e-6,0.00017457382977386214
23.6,0.06261217490325684,0.009309787144073113,0.0019527476221609253,8.776971460139342e-6,0.00016813881286151242
23.7,0.06252576175238841,0.009261491449146583,0.0019576087729042623,9.016535009297088e-6,0.00016553382592551146
23.8,0.06204970274148427,0.009075451698063203,0.0019628763196333555,8.722948627319438e-6,0.00016750254423845843
23.9,0.061092913949230755,0.00894691127998233,0.001966198971936246,8.883738357904427e-6,0.0001920981550785739
24.0,0.060734426829727274,0.009080475516514298,0.001967040078053208,8.112812170998745e-6,0.00018828051133174293
24.1,0.0607387307829012,0.009193721344562072,0.0019671060834459565,6.897549956871778e-6,0.00016721033609086482
24.2,0.06042855171451403,0.009189253736087944,0.0019712785272345645,6.62956962360117e-6,0.0001628539767669788
24.3,0.06018800283877283,0.009132881352173649,0.0019741575311437013,6.661816532266384e-6,0.00016823067119764348
24.4,0.059880423370761784,0.00914604227867278,0.0019817478231970572,7.131345195485174e-6,0.0001570808931385714
24.5,0.059341219850519475,0.009042928873952985,0.001980351376045339,8.324271266140246e-6,0.0001581398730163
24.6,0.05862296397072908,0.008845800802034802,0.00198421431054145,8.36653372155115e-6,0.00015292238250110061
24.7,0.05817359459020505,0.008808774824009359,0.001979168681434302,8.163265192872995e-6,0.00017324682378765932
24.8,0.058076816771221895,0.008892176025857738,0.001973904158698319,7.658791901114895e-6,0.0001673905023459344
24.9,0.05830231967974055,0.009002616015869382,0.001976523656940054,7.41271339149631e-6,0.000196507488884395
25.0,0.05841080956557738,0.009143061598353448,0.001978332558586378,8.40007682517271e-6,0.0001744425374267328
25.1,0.05805362080589567,0.009122345158528365,0.0019818272515925136,7.510351507915689e-6,0.00015080717796150784
25.2,0.057664206184543584,0.008953285724888004,0.0019750601929908163,7.484960776514895e-6,0.0001410067720261614
25.3,0.05735154878800334,0.00861232566482275,0.0019689696207278113,7.347996857362183e-6,0.00014910593842537985
25.4,0.05740581941434063,0.00831095309870045,0.0019590957505696647,7.362963460492825e-6,0.00015911827656878383
25.5,0.05807091080967722,0.008132917616546076,0.0019445847400703666,7.2061454866496476e-6,0.00018393437457233546
25.6,0.05911487353083675,0.008277005276536525,0.001929863507096401,7.3610374129539015e-6,0.0002094789764291118
25.7,0.06035034526688556,0.008623584488924316,0.0019165598943333684,7.916797744350789e-6,0.00021023105358128466
25.8,0.0613128752786177,0.008918495220164097,0.001905478853683916,8.642931080950445e-6,0.00019210872849647137
25.9,0.06197624251981245,0.009039939259250746,0.0019013290769714021,8.787591155328725e-6,0.00017663353200145175
26.0,0.06230516229010057,0.008967262062256587,0.0018959155896409398,8.897438610224463e-6,0.0001507703743009926
26.1,0.06243182005102307,0.008883795736160077,0.0018909946155650666,9.100723763432597e-6,0.00015472392026372005
26.2,0.06268324401574593,0.008873451020295124,0.0018978738734917835,7.552797451313214e-6,0.00016324664096242412
26.3,0.06310088506181029,0.008898702356339097,0.0019023563965502178,7.515250126496617e-6,0.00018051360443138172
26.4,0.06375331245193416,0.00897320332125239,0.0019032458754204159,6.8192722881730085e-6,0.000151985989094761
26.5,0.06442632800071649,0.008872941440156051,0.0019122620282269473,6.457006661390804e-6,0.0001430920708133832
26.6,0.06479045183973106,0.008761812158912788,0.0019192966354614452,7.543558380466537e-6,0.00015899041457076576
26.7,0.06515972707417503,0.008703761138680146,0.0019311579104250918,7.603554048594496e-6,0.00015558530818898442
26.8,0.06538515737226853,0.008697172666894522,0.001939333524533736,7.320105252002019e-6,0.00015950731987496425
26.9,0.06535984037015874,0.008625949710398411,0.0019482798515977886,7.383204870259502e-6,0.000153018459331427
