t,Q05_S_p,Q25_S_p,Mean_S_p,Q75_S_p,Q95_S_p,Q05_I_p,Q25_I_p,Mean_I_p,Q75_I_p,Q95_I_p,Q05_I_v,Q25_I_v,Mean_I_v,Q75_I_v,Q95_I_v
29.0,81.98097514791839,85.2110672007358,86.73789866368728,88.59163852859659,90.44332262434176,5.502321602072507,6.457701006050107,7.377034240075726,8.154255040644518,9.720800105931803,0.054777393304082954,0.06671676670902549,0.08020279780009688,0.0905215056370487,0.11583704072545929
30.0,81.91947338242817,85.17744811240296,86.72481534658385,88.56939521442412,90.46629062197259,5.519288625367379,6.446237998297576,7.375229463578331,8.147865651478604,9.742553180044244,0.05421227996419733,0.06672806332296331,0.08034857284852258,0.09051931468891798,0.11560237767491491
31.0,82.02923745726468,85.19133169466078,86.7153539232279,88.5988417331204,90.46589948330738,5.50240015154883,6.4573249919649065,7.378974706513667,8.162298687005276,9.708002568230413,0.054014246961657915,0.06636173872842656,0.08016334315684757,0.09043879641752195,0.11688500238763462
32.0,81.92302072358636,85.17877964968308,86.69066138145284,88.54084488998504,90.43263566518429,5.50862655870463,6.467064768210801,7.385319001699144,8.159622817761935,9.715758789322475,0.054736457465272795,0.06690344442427297,0.08057217796159319,0.09105788388323177,0.11593940406637643
33.0,81.77443733497702,85.0960599601122,86.6617424804401,88.57133514567334,90.39951711907457,5.519697214318818,6.461664139237469,7.39755896035273,8.186288196337829,9.762563820321889,0.05466275219845121,0.06687886730934207,0.08059252205184358,0.09106302142051559,0.11591661930260996
34.0,81.8173107954988,85.11750687645433,86.66063675831468,88.53526623213843,90.44886996916712,5.504407935878675,6.470927562564082,7.4060340139774,8.177416769955006,9.796888810648113,0.05438837562976984,0.0666707815807981,0.0802796877115005,0.09065647373689602,0.11611632424641061
35.0,81.82607753273821,85.12275761655964,86.66088266810598,88.5368033825243,90.38401836127376,5.510553363785513,6.48636040422572,7.409662706857659,8.1933210981968,9.773234996779927,0.0541040491644857,0.06678351640852769,0.08039701062470479,0.09067861588778743,0.11589352828135119
36.0,81.88942224724869,85.13570716695784,86.68074162983775,88.57911791321402,90.39033029748302,5.517232688827718,6.476736247193114,7.408589183677996,8.199964712617502,9.774133452467135,0.054529177668652305,0.06673900798123057,0.08025736929900064,0.09062438861090205,0.11524738832080286
37.0,81.91531289845065,85.12332865577301,86.69401334683123,88.5706838588571,90.43949953332192,5.485461462022202,6.460212624263781,7.400753327171666,8.186339232933403,9.712397862640369,0.05475858421771326,0.06706117281566626,0.0803883213231868,0.09072317361559878,0.11615575738207685
38.0,81.90631553695563,85.19029324074555,86.68336011881037,88.53587182164486,90.40926303720538,5.504814147726297,6.477057417365246,7.397278068023246,8.18814751402194,9.707103067950943,0.054700312048762426,0.06722833746176853,0.08086753875743008,0.09143936625984803,0.11559670472058219
39.0,81.78193629195552,85.09518869655193,86.63718007657452,88.52515150922578,90.38371227701873,5.52513371021953,6.4916714339371735,7.410304278814302,8.177104201968842,9.737700387436263,0.05503071402249517,0.06693193787884875,0.0808226944156666,0.0913113658023049,0.11649702165251405
40.0,81.91490399960009,85.10106780506388,86.65753719771858,88.55497861809545,90.37331274077502,5.538168877503389,6.490941081946093,7.419830757185931,8.19442760993136,9.768373906058606,0.05450109722306007,0.06675514633468707,0.08046570342258613,0.09109409068966802,0.11461452366601041
41.0,81.84680941801442,85.12350479627257,86.65024692687118,88.5538565525739,90.32330550507982,5.540423011383188,6.4866563558126416,7.41533238855755,8.186998737854433,9.785368773111596,0.05448074868596034,0.0668713765221535,0.08038017623795227,0.0908930649454158,0.11595239753105806
42.0,81.83612364459395,85.14535874509284,86.65900025286008,88.53448408029466,90.42223501017544,5.522802589878417,6.48060493853485,7.4174303375735855,8.187793570855188,9.796359790190241,0.05442577937931525,0.06681117939789358,0.08051959604572825,0.09091461987171288,0.11609941962964841
43.0,81.92404511613306,85.17023590857052,86.6791854004806,88.561785380111,90.39107926589145,5.524808705271378,6.478602499682482,7.40820552531147,8.164578239619479,9.81281732984562,0.05467395036824447,0.06681181364622596,0.080251737833611,0.09056324757723401,0.11515433898395032
44.0,82.02206941906253,85.22617813737274,86.71310887031167,88.58838873993456,90.43647805338385,5.531855843632342,6.4781436223425555,7.396250635173109,8.163488154056308,9.751963519633186,0.05455603771234375,0.06643540968686647,0.08026460277634231,0.09086596722419041,0.11540057662386106
45.0,81.88393917936413,85.1856547684289,86.68191037014249,88.56551987572509,90.43116242162525,5.5041339515250005,6.4631856371489675,7.395141809795582,8.16134938532407,9.759858419318155,0.05456917003574535,0.06676754023429436,0.08056168177888991,0.09113639376569246,0.11626544867833256
46.0,81.79334626075645,85.08463866693002,86.6500650178377,88.53579527342897,90.43692281728012,5.491069789124284,6.463031538056418,7.402716179035436,8.171581452509491,9.780151633951027,0.054478738449203555,0.06721546254706809,0.0809699536058608,0.09182265828578481,0.11668185800501761
47.0,81.78905753780819,85.10252803964033,86.63801174572151,88.52253969869945,90.4680631579861,5.487794922861601,6.488057000810158,7.416419839562395,8.20130195598407,9.794352171861023,0.0542062966236211,0.06666456413611196,0.0804077090062831,0.09099845283137732,0.11635957762612845
48.0,81.7567446085689,85.08446704553845,86.64449776285016,88.55438554060707,90.46194758925067,5.4840513394671975,6.48010345451709,7.416855346500862,8.210571623445176,9.767602002021444,0.054364756131964974,0.06698031528009761,0.08066366542954896,0.09123813588326334,0.1157781803357354
49.0,81.80143365664598,85.02864959335186,86.60960229331563,88.53179323239783,90.39038551950453,5.501833932389012,6.464973694247241,7.426108540168427,8.220254070608748,9.823433473995038,0.05422829475895759,0.06699309102541974,0.08058532720734174,0.09155151050978118,0.11579507393248281
50.0,81.73249684616172,85.11082368870564,86.63010069364437,88.52123717147676,90.42603877856787,5.528220874538361,6.479952704633729,7.429719635362725,8.206604600956753,9.808614226481227,0.05479290073659848,0.06700792339116,0.08059622272911793,0.09097255865500015,0.11592700441054689
51.0,81.70740816033984,85.1350925372068,86.65987517590139,88.53949617333181,90.37430454184941,5.52198020789078,6.487903462961011,7.420585443552267,8.194724395727816,9.823526723133488,0.05446274842468058,0.06707671023284446,0.08066402666171515,0.09105280888119545,0.11632834885810985
52.0,81.79393112891307,85.13340372802757,86.64317250830699,88.54622270552251,90.38869506268169,5.513786700696471,6.494072357348808,7.41864662573717,8.177288371265936,9.832539763088134,0.0542866111289196,0.06673838863218595,0.08037452880597637,0.09095901631563284,0.11558830942223222
53.0,81.89845304303464,85.08567642280246,86.66919769745557,88.59069638358172,90.40049040387466,5.53099757001867,6.474672491235867,7.412898917511811,8.201138322201173,9.788309135452572,0.054747644775725995,0.06686686728781985,0.0805294196438813,0.09128568850231124,0.1160606257295136
54.0,81.73538326663987,85.08788108755371,86.64515184707783,88.54085967466756,90.43613150178454,5.54585848122602,6.461364084918112,7.412715385540756,8.203695220105745,9.76339111794121,0.0544705073599156,0.0669641923439967,0.08064219397655967,0.09098050200813473,0.11709701800791975
