timestamp,value1,value2,value3,value4,value5
0.0,97.0,1.0,2.0,3.0,4.0
0.0014309048264803965,93.99502339238319,4.009318680258827,1.995657927357976,2.9901404132232723,3.987062477011719
0.0017170857917764757,93.40508383526462,4.598826948893914,1.9960892158414607,2.9999020014988638,4.000120153600783
0.002039039377734565,92.77443025609436,5.229958230589304,1.9956115133163277,2.9948212387144966,3.993392241104175
0.0024012371619374154,92.03387118135959,5.9697300140280785,1.9963988046123218,2.9899349317261725,3.986929322602282
0.002808709669165622,91.23312099287753,6.770109207092033,1.9967698000304204,3.0006139926851265,4.001228485328787
0.0032671162397973547,90.35034148894894,7.652541699561638,1.9971168114894065,2.9596688032390617,3.946696061987596
0.003467128414566821,90.03495879540743,7.968879165792946,1.9961620387996124,2.9670333319837727,3.9565454308937955
0.00369214211118247,89.5887423577922,8.414277031729616,1.9969806104781784,2.9594211540412516,3.9464270533795682
0.003945282519875076,89.09602522400115,8.906130097432278,1.9978446785665624,2.9672194611851395,3.956862676525221
0.004230065479654257,88.46781475602333,9.531982918115597,2.000202325861065,2.9571058880473484,3.9434171035661456
0.0045504463094058365,87.86272111841659,10.135984447108548,2.0012944344748615,2.9408857487524065,3.9218331063730436
0.004910874742876363,87.14131791592533,10.855287477968414,2.003394606106258,2.934326555852088,3.9131378365970644
0.005316356730530705,86.25979836253974,11.733223221181225,2.0069784162790456,2.9441525757735674,3.9262997433026086
0.00577252396664184,85.55110015224544,12.441552645271296,2.0073472024832837,2.939683178760045,3.9204051158216418
0.006285712107266868,84.63477416939769,13.355546897696483,2.0096789329058464,2.9475919047947734,3.931026177731872
0.006863048765470023,83.58911849390836,14.398019659120253,2.012861846971406,2.9453100674087636,3.9280663749979885
0.007512552505948573,82.58177090851092,15.403131756968353,2.0150973345207457,2.9377320827283517,3.9180536815417955
0.008243244213986943,81.21340716873699,16.76587916508666,2.0207136661763774,2.937931890205728,3.9184255988616337
0.009065272385530109,79.82687140722697,18.146831126070012,2.0262974667030416,2.937826246479272,3.918403571832325
0.00999005407851617,78.3027231601527,19.664102465096494,2.0331743747508377,2.902431487300058,3.8713288882272847
0.011030433483125488,76.80117543928434,21.15837682419987,2.0404477365158242,2.880877060841019,3.8427288678510734
0.012200860313310972,74.83433436830943,23.113533711249286,2.052131920441318,2.8728284174955196,3.8321609713307367
0.013224644807968847,73.3592501294291,24.57883631734763,2.0619135532233086,2.9237276730163186,3.900204441914602
0.013854941680957166,72.45893349470585,25.472679157234392,2.0683873480598067,2.921841458656881,3.8977804961711677
0.014564025663069026,71.50719575045116,26.417099584033437,2.0757046655154427,2.9206224835413415,3.8962583270064473
0.015361745142944869,70.06703218895186,27.8462320599876,2.086735751060588,2.894707752403026,3.861804002133531
0.016259179557805193,68.88235112341422,29.02028267776738,2.0973661988184356,2.8682558254525206,3.8266462494523243
0.017268793274523058,67.1432100908577,30.744306830896733,2.112483078245605,2.8725167373798977,3.8324783958605226
0.018404608705830654,65.85258576395628,32.02044647412283,2.1269677619209366,2.8777051674142693,3.839567795924449
0.0196824010660517,63.8260225521243,34.02667031870122,2.14730712917452,2.9329982471649036,3.913531587414344
0.02024290447994791,62.70561819137613,35.1364267833417,2.15795502528221,2.91430451961613,3.888673191188619
0.020873470820581143,61.74123802141016,36.08987212268763,2.168889855902249,2.905155287070824,3.8765603520140877
0.02158285795379353,60.60652428825662,37.211645822634246,2.1818298891091668,2.890968359828216,3.8577371282305912
0.022380918478657467,59.39328422179932,38.410094828940885,2.1966209492598248,2.913448170387122,3.887855367839138
0.023278736569129398,58.57836750203634,39.21028692353107,2.211345574432608,2.9185628990734687,3.8948183464922743
0.02428878192091032,57.27916700180062,40.4907321021866,2.2301008960128046,2.998774120944216,4.002015964779641
0.024490790991266505,56.94407524254344,40.82162407843552,2.2343006790210596,3.0087065576103313,4.015303356113777
0.02471805119541721,56.5634213915145,41.19749957099861,2.2390790374869067,3.023262380692901,4.034765200063145
0.024973718925086756,56.283459570497044,41.47267596740152,2.2438644621014503,3.038933012252563,4.055719762052226
0.025261345120964996,56.14144384465977,41.61000826447818,2.2485478908620626,3.048366348520493,4.068355709773147
0.025584924591328016,55.80715325761587,41.93826300692157,2.254583735462579,3.0514592104456466,4.072535798577596
0.025948951495486414,55.2974088628435,42.440579392351,2.2620117448055237,3.025161141211747,4.037496958268458
0.026358481762664608,55.006047616295064,42.7246358678401,2.2693165158648614,3.043326478819542,4.06180728736265
0.02681920331324008,54.66836246872961,43.05399631766655,2.277641213603864,3.0506145117610313,4.0716093200477514
0.027337515057637485,53.98171160998197,43.72990216012324,2.2883862298948188,3.0485649597245876,4.068958577105284
